gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Epn2,Dhrs7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.239,string:10090.ENSMUSP00000136950,string:10090.ENSMUSP00000044924,Epn2,Dhrs7b
Kcnj12,Mrpl55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.239,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000048814,Kcnj12,Mrpl55
Mapk7,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.126,0.238,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000004955,Mapk7,Prpsap2
B9d1,Mrpl55,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.202,0.236,string:10090.ENSMUSP00000099717,string:10090.ENSMUSP00000048814,B9d1,Mrpl55
Mapk7,Adora2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000018644,Mapk7,Adora2b
Aldh3a2,Mrpl55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,string:10090.ENSMUSP00000073764,string:10090.ENSMUSP00000048814,Aldh3a2,Mrpl55
Trim11,Cnot8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.233,string:10090.ENSMUSP00000090749,string:10090.ENSMUSP00000034012,Trim11,Cnot7
Tmem11,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.231,string:10090.ENSMUSP00000059494,string:10090.ENSMUSP00000004955,Tmem11,Prpsap2
Epn2,Tmem11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.223,string:10090.ENSMUSP00000136950,string:10090.ENSMUSP00000059494,Epn2,Tmem11
Myh1,Zkscan6,0.0,0.0,0.0,0.0,0.08,0.073,0.0,0.162,0.223,string:10090.ENSMUSP00000018637,string:10090.ENSMUSP00000018491,Myh1,Zkscan6
Vamp2,Myh1,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.108,0.222,string:10090.ENSMUSP00000033075,string:10090.ENSMUSP00000018637,Stx4a,Myh1
Zfp692,Ubb,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.161,0.222,string:10090.ENSMUSP00000126674,string:10090.ENSMUSP00000114180,Zfp692,Ubc
Vamp2,Myh8,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.108,0.222,string:10090.ENSMUSP00000033075,string:10090.ENSMUSP00000019625,Stx4a,Myh8
Ubb,Zkscan6,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.161,0.222,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000018491,Ubc,Zkscan6
Map2k4,Aldh3a1,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.222,string:10090.ENSMUSP00000111510,string:10090.ENSMUSP00000019246,Glyr1,Aldh3a1
Vamp2,Myh3,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.108,0.222,string:10090.ENSMUSP00000033075,string:10090.ENSMUSP00000007301,Stx4a,Myh3
