gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Zfp869,Jak3///Insl3,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000079780,string:10090.ENSMUSP00000060073,Zfp869,Jak3
Kcnn1,Upf1,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.108,0.167,string:10090.ENSMUSP00000105705,string:10090.ENSMUSP00000075089,Kcnn1,Upf1
Ocel1,Tmem161a,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.167,string:10090.ENSMUSP00000002469,string:10090.ENSMUSP00000002413,Ocel1,Tmem161a
2810428I15Rik,Nr2f6,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.167,string:10090.ENSMUSP00000074670,string:10090.ENSMUSP00000002466,ENSMUSG00000058833,Nr2f6
Myo9b,Uba52,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.167,string:10090.ENSMUSP00000129220,string:10090.ENSMUSP00000114180,Myo9b,Ubc
Ssbp4,Abhd8,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.167,string:10090.ENSMUSP00000059039,string:10090.ENSMUSP00000008094,Ssbp4,Abhd8
Dda1,Slc27a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.166,string:10090.ENSMUSP00000037561,string:10090.ENSMUSP00000034267,Slc19a2,Slc27a1
Ssbp4,Gdf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.165,string:10090.ENSMUSP00000059039,string:10090.ENSMUSP00000003808,Ssbp4,Gdf15
Uba52,Gmip,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000045676,Ubc,Gmip
Uba52,Nr2f6,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000002466,Ubc,Nr2f6
