gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Tgtp2///Tgtp1,Ifi47,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0,0.424,string:10090.ENSMUSP00000045025,string:10090.ENSMUSP00000041975,Tgtp2,Ifi47
Il13,Rad50,0.0,0.0,0.0,0.0,0.071,0.402,0.0,0.0,0.42,string:10090.ENSMUSP00000075094,string:10090.ENSMUSP00000034405,Nfatc2ip,Mre11a
Anxa6,Gpx3,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.386,0.411,string:10090.ENSMUSP00000104511,string:10090.ENSMUSP00000081011,Anxa6,Gpx3
Itk,Ppp2ca,0.212,0.0,0.0,0.0,0.0,0.106,0.0,0.208,0.393,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000020608,Txk,Ppp2ca
Hspa4,Hint1,0.315,0.0,0.0,0.0,0.0,0.118,0.0,0.067,0.387,string:10090.ENSMUSP00000020630,string:10090.ENSMUSP00000020504,Hspa4,Hint1
Clk4,Hnrnph1,0.0,0.0,0.0,0.0,0.268,0.066,0.0,0.173,0.385,string:10090.ENSMUSP00000090820,string:10090.ENSMUSP00000070503,Clk4,Hnrnph1
Zfp62,Il13,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.305,0.36,string:10090.ENSMUSP00000079647,string:10090.ENSMUSP00000075094,Zfp82,Nfatc2ip
Slc22a21,Slc22a5,0.0,0.0,0.006851,0.0,0.345,0.0,0.0,0.01118,0.356,string:10090.ENSMUSP00000075814,string:10090.ENSMUSP00000019044,Slc22a21,Slc22a5
Slc22a4,Pdlim4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.338,string:10090.ENSMUSP00000020586,string:10090.ENSMUSP00000018755,Slc22a4,Pdlim4
Hnrnpab,Hspa4,0.0,0.0,0.0,0.0,0.203,0.11,0.0,0.139,0.335,string:10090.ENSMUSP00000104731,string:10090.ENSMUSP00000020630,Hnrnpab,Hspa4
Hnrnpab,Gnb2l1,0.0,0.0,0.0,0.0,0.113,0.165,0.0,0.174,0.334,string:10090.ENSMUSP00000104731,string:10090.ENSMUSP00000020640,Hnrnpab,Gnb2l1
Sowaha,Zfp62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,string:10090.ENSMUSP00000100561,string:10090.ENSMUSP00000079647,Sowaha,Zfp82
Gnb2l1,Hspa4,0.0,0.0,0.0,0.0,0.165,0.162,0.0,0.109,0.322,string:10090.ENSMUSP00000020640,string:10090.ENSMUSP00000020630,Gnb2l1,Hspa4
Vdac1,Canx,0.0,0.0,0.0,0.0,0.064,0.165,0.0,0.173,0.297,string:10090.ENSMUSP00000099819,string:10090.ENSMUSP00000020637,Vdac1,Canx
Clk4,Ube2b,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.284,string:10090.ENSMUSP00000090820,string:10090.ENSMUSP00000020657,Clk4,Ube2b
Skp1a,Sar1b,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.281,string:10090.ENSMUSP00000038744,string:10090.ENSMUSP00000020653,Skp1a,Sar1b
