gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Sertad3,Sertad1,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.511,0.545,string:10090.ENSMUSP00000068187,string:10090.ENSMUSP00000008528,Sertad3,Sertad1
Numbl,Sirt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.537,string:10090.ENSMUSP00000078245,string:10090.ENSMUSP00000066789,Numbl,Ep300
Sirt2,Fbl,0.0,0.0,0.0,0.0,0.0,0.172,0.369,0.184,0.536,string:10090.ENSMUSP00000066789,string:10090.ENSMUSP00000020452,Ep300,Prmt2
Lgals4,Shkbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.524,string:10090.ENSMUSP00000066461,string:10090.ENSMUSP00000003857,Lgals4,Shkbp1
2310022A10Rik,Ttc9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.477,string:10090.ENSMUSP00000066803,string:10090.ENSMUSP00000008088,ENSMUSG00000049643,Ttc9b
Actn4,Sptbn4,0.0,0.0,0.0,0.0,0.0,0.064,0.417,0.0574,0.46,string:10090.ENSMUSP00000066068,string:10090.ENSMUSP00000011895,Actn4,Spnb4
Samd4b,Fbl,0.0,0.0,0.0,0.0,0.376,0.165,0.0,0.0,0.456,string:10090.ENSMUSP00000040486,string:10090.ENSMUSP00000020452,Samd4b,Prmt2
Mrps12,Psmd8,0.0,0.0,0.0,0.0,0.442,0.0,0.0,0.0,0.442,string:10090.ENSMUSP00000062066,string:10090.ENSMUSP00000051657,Mrps12,Psmd8
Dyrk1b,Nfkbib,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.416,0.44,string:10090.ENSMUSP00000083064,string:10090.ENSMUSP00000070728,Dyrk1b,Btrc
Sipa1l3,Psmd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.426,string:10090.ENSMUSP00000082965,string:10090.ENSMUSP00000051657,Sipa1l3,Psmd8
Nfkbib,Akt2,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.119,0.421,string:10090.ENSMUSP00000070728,string:10090.ENSMUSP00000056530,Btrc,Phlpp1
Rasgrp4,Spred3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.353,string:10090.ENSMUSP00000092200,string:10090.ENSMUSP00000046216,Rasgrp4,Spred3
Spint2,Ppp1r14a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.342,string:10090.ENSMUSP00000096204,string:10090.ENSMUSP00000035642,Spint2,Ppp1r14a
Eif3k,Psmd8,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.0,0.338,string:10090.ENSMUSP00000066038,string:10090.ENSMUSP00000051657,Eif3k,Psmd8
2310022A10Rik,Samd4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.336,string:10090.ENSMUSP00000066803,string:10090.ENSMUSP00000040486,ENSMUSG00000049643,Samd4b
Samd4b,Ttc9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.336,string:10090.ENSMUSP00000040486,string:10090.ENSMUSP00000008088,Samd4b,Ttc9b
Nfkbib,Sirt2,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.237,0.335,string:10090.ENSMUSP00000070728,string:10090.ENSMUSP00000066789,Btrc,Ep300
1700049G17Rik,2310022A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.334,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000066803,AV321011,ENSMUSG00000049643
1700049G17Rik,Ttc9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.334,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000008088,AV321011,Ttc9b
Akt2,Pak4,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.108,0.331,string:10090.ENSMUSP00000056530,string:10090.ENSMUSP00000032823,Phlpp1,Pak4
Dyrk1b,Sirt2,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.256,0.31,string:10090.ENSMUSP00000083064,string:10090.ENSMUSP00000066789,Dyrk1b,Ep300
Rps16,Supt5,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.221,0.298,string:10090.ENSMUSP00000103940,string:10090.ENSMUSP00000003527,Rps16,Supt5h
Dyrk1b,C030039L03Rik,0.0,0.0,0.0,0.0,0.096,0.117,0.0,0.189,0.296,string:10090.ENSMUSP00000083064,string:10090.ENSMUSP00000075755,Dyrk1b,ENSMUSG00000057093
Zfp59,Dyrk1b,0.0,0.0,0.0,0.0,0.096,0.117,0.0,0.189,0.296,string:10090.ENSMUSP00000103968,string:10090.ENSMUSP00000083064,Zfp59,Dyrk1b
Dyrk1b,Zfp60,0.0,0.0,0.0,0.0,0.096,0.117,0.0,0.189,0.296,string:10090.ENSMUSP00000083064,string:10090.ENSMUSP00000036627,Dyrk1b,Zfp60
Dyrk1b,Zfp626,0.0,0.0,0.0,0.0,0.096,0.117,0.0,0.189,0.296,string:10090.ENSMUSP00000083064,string:10090.ENSMUSP00000079068,Dyrk1b,Zfp626
1700049G17Rik,Dyrk1b,0.0,0.0,0.0,0.0,0.096,0.117,0.0,0.189,0.296,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000083064,AV321011,Dyrk1b
Rps16,Sars2,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.221,0.277,string:10090.ENSMUSP00000103940,string:10090.ENSMUSP00000092216,Rps16,Sars2
Zfp59,Capn12,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.211,0.265,string:10090.ENSMUSP00000103968,string:10090.ENSMUSP00000069055,Zfp59,Capn12
Zfp626,Capn12,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.211,0.265,string:10090.ENSMUSP00000079068,string:10090.ENSMUSP00000069055,Zfp626,Capn12
Capn12,Zfp60,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.211,0.265,string:10090.ENSMUSP00000069055,string:10090.ENSMUSP00000036627,Capn12,Zfp60
C030039L03Rik,Capn12,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.211,0.265,string:10090.ENSMUSP00000075755,string:10090.ENSMUSP00000069055,ENSMUSG00000057093,Capn12
1700049G17Rik,Capn12,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.211,0.265,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000069055,AV321011,Capn12
Map3k10,Nfkbib,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.226,0.262,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000070728,Map3k10,Btrc
Map3k10,Map4k1,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.197358,0.26,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000082995,Map3k10,Map4k1
Lgals4,Sptbn4,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.24,0.258,string:10090.ENSMUSP00000066461,string:10090.ENSMUSP00000011895,Lgals4,Spnb4
Map3k10,Pak4,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.1196,0.257,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000032823,Map3k10,Pak4
Zfp36,Sertad1,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.256,string:10090.ENSMUSP00000057815,string:10090.ENSMUSP00000008528,Zfp36,Sertad1
Nfkbib,Lgals4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.256,string:10090.ENSMUSP00000070728,string:10090.ENSMUSP00000066461,Btrc,Lgals4
Map4k1,Akt2,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.138,0.25,string:10090.ENSMUSP00000082995,string:10090.ENSMUSP00000056530,Map4k1,Phlpp1
Zfp36,Hnrnpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.25,string:10090.ENSMUSP00000057815,string:10090.ENSMUSP00000049407,Zfp36,Hnrnpl
Lrfn1,Map4k1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.135,0.247,string:10090.ENSMUSP00000103923,string:10090.ENSMUSP00000082995,Lrfn1,Map4k1
Timm50,Paf1,0.0,0.0,0.0,0.0,0.0,0.217,0.0,0.075,0.244,string:10090.ENSMUSP00000080614,string:10090.ENSMUSP00000028767,Timm50,Rtf1
