gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Ezh2,Zfp212,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000020099,string:10090.ENSMUSP00000009411,Cdk1,Zfp212
Zfp467,Epha1,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110207,string:10090.ENSMUSP00000073099,Zfp467,Epha1
Zfp398,Ezh2,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000078806,string:10090.ENSMUSP00000020099,Zfp398,Cdk1
Ephb6,Zfp777,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000110230,Ephb6,Zfp777
Epha1,Zfp282,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000053643,Epha1,Zfp282
Hipk2,Epha1,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.142,0.166,string:10090.ENSMUSP00000073974,string:10090.ENSMUSP00000073099,Axin1,Epha1
Ephb6,Zyx,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.165,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000070427,Ephb6,Zyx
Prss3,Ptn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000093702,string:10090.ENSMUSP00000028672,Prss3,Mdk
Epha1,Braf,0.0,0.0,0.0,0.0,0.08,0.115,0.0,0.031535,0.165,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000002487,Epha1,Braf
Hipk2,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.164,string:10090.ENSMUSP00000073974,string:10090.ENSMUSP00000020099,Axin1,Cdk1
Ephb6,Moxd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.163,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000031937,Ephb6,Moxd2
Trim24,Kdm7a,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.142,0.161,string:10090.ENSMUSP00000031859,string:10090.ENSMUSP00000002305,Trim24,Jhdm1d
Arhgef5,Nobox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.161,string:10090.ENSMUSP00000031750,string:10090.ENSMUSP00000031749,Arhgef5,Nobox
Prss58,Prss2,0.0,0.0,0.070242,0.0,0.0,0.0,0.0,0.065136,0.161,string:10090.ENSMUSP00000069833,string:10090.ENSMUSP00000065393,Prss58,Prss2
Prss3,Try5///Try4,0.0,0.0,0.005797,0.0,0.148,0.0,0.0,0.008877,0.16,string:10090.ENSMUSP00000093702,string:10090.ENSMUSP00000064498,Prss3,Try5
Trpv6,Epha1,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.06612,0.159,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000073099,Sgk3,Epha1
1700074P13Rik,2210010C04Rik,0.0,0.0,0.058656,0.0,0.111,0.0,0.0,0.0,0.158,string:10090.ENSMUSP00000031935,string:10090.ENSMUSP00000031931,Tryx5,AV072249
Ephb6,Trpv6,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.064902,0.158,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000095437,Ephb6,Sgk3
Zfp777,Nobox,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000110230,string:10090.ENSMUSP00000031749,Zfp777,Nobox
Zfp467,Nobox,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000110207,string:10090.ENSMUSP00000031749,Zfp467,Nobox
Zfp746,Nobox,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000072868,string:10090.ENSMUSP00000031749,Zfp746,Nobox
Zfp282,Nobox,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000053643,string:10090.ENSMUSP00000031749,Zfp282,Nobox
Nobox,Zfp212,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000031749,string:10090.ENSMUSP00000009411,Nobox,Zfp212
Zfp398,Nobox,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000078806,string:10090.ENSMUSP00000031749,Zfp398,Nobox
Pdia4,Luc7l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000076521,string:10090.ENSMUSP00000055254,Pdia4,Luc7l2
